ancillary_purchase_id,booking_id,item_id,item_type,item_name,quantity,unit_price_usd,total_price_usd
ANCP0007133,BKG006999,ANC01,baggage,Extra Bag 23kg,1,30.0,30.0
ANCP0007134,BKG007001,ANC01,baggage,Extra Bag 23kg,1,30.0,30.0
ANCP0007135,BKG007002,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0007136,BKG007003,ANC04,seat,Preferred Seat,1,12.0,12.0
ANCP0007137,BKG007004,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0007138,BKG007005,ANC03,seat,Standard Seat,1,15.0,15.0
ANCP0007139,BKG007005,ANC03,seat,Standard Seat,1,15.0,15.0
ANCP0007140,BKG007006,ANC06,meal,Hot Meal Upgrade,1,19.57,19.57
ANCP0007141,BKG007006,ANC03,seat,Standard Seat,1,10.43,10.43
ANCP0007142,BKG007007,ANC03,seat,Standard Seat,1,12.52,12.52
ANCP0007143,BKG007007,ANC06,meal,Hot Meal Upgrade,1,23.48,23.48
ANCP0007144,BKG007008,ANC06,meal,Hot Meal Upgrade,1,18.0,18.0
ANCP0007145,BKG007009,ANC04,seat,Preferred Seat,1,16.36,16.36
ANCP0007146,BKG007009,ANC06,meal,Hot Meal Upgrade,1,13.64,13.64
ANCP0007147,BKG007010,ANC03,seat,Standard Seat,1,6.7,6.7
ANCP0007148,BKG007010,ANC01,baggage,Extra Bag 23kg,1,29.3,29.3
ANCP0007149,BKG007011,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0007150,BKG007012,ANC03,seat,Standard Seat,1,24.0,24.0
ANCP0007151,BKG007012,ANC03,seat,Standard Seat,1,24.0,24.0
ANCP0007152,BKG007013,ANC04,seat,Preferred Seat,1,24.0,24.0
ANCP0007153,BKG007013,ANC04,seat,Preferred Seat,1,24.0,24.0
ANCP0007154,BKG007014,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0007155,BKG007015,ANC11,priority,Fast Track Security,1,18.0,18.0
ANCP0007156,BKG007016,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0007157,BKG007017,ANC11,priority,Fast Track Security,1,10.8,10.8
ANCP0007158,BKG007017,ANC05,seat,Extra Legroom Seat,1,25.2,25.2
ANCP0007159,BKG007018,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0007160,BKG007019,ANC06,meal,Hot Meal Upgrade,1,18.0,18.0
ANCP0007161,BKG007020,ANC06,meal,Hot Meal Upgrade,1,23.48,23.48
ANCP0007162,BKG007020,ANC03,seat,Standard Seat,1,12.52,12.52
ANCP0007163,BKG007021,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0007164,BKG007022,ANC01,baggage,Extra Bag 23kg,1,33.6,33.6
ANCP0007165,BKG007022,ANC06,meal,Hot Meal Upgrade,1,14.4,14.4
ANCP0007166,BKG007023,ANC01,baggage,Extra Bag 23kg,1,36.0,36.0
ANCP0007167,BKG007025,ANC11,priority,Fast Track Security,1,18.0,18.0
ANCP0007168,BKG007026,ANC04,seat,Preferred Seat,1,12.0,12.0
ANCP0007169,BKG007027,ANC11,priority,Fast Track Security,1,18.0,18.0
ANCP0007170,BKG007027,ANC06,meal,Hot Meal Upgrade,1,18.0,18.0
ANCP0007171,BKG007028,ANC04,seat,Preferred Seat,1,15.0,15.0
ANCP0007172,BKG007028,ANC04,seat,Preferred Seat,1,15.0,15.0
ANCP0007173,BKG007029,ANC11,priority,Fast Track Security,1,18.0,18.0
ANCP0007174,BKG007031,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0007175,BKG007033,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0007176,BKG007035,ANC04,seat,Preferred Seat,1,12.0,12.0
ANCP0007177,BKG007036,ANC10,priority,Priority Boarding,1,12.0,12.0
ANCP0007178,BKG007037,ANC03,seat,Standard Seat,1,12.0,12.0
ANCP0007179,BKG007038,ANC11,priority,Fast Track Security,1,18.0,18.0
ANCP0007180,BKG007039,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0007181,BKG007040,ANC11,priority,Fast Track Security,1,18.0,18.0
ANCP0007182,BKG007041,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0007183,BKG007042,ANC06,meal,Hot Meal Upgrade,1,18.0,18.0
ANCP0007184,BKG007043,ANC08,lounge,Lounge Access ABJ,1,30.0,30.0
ANCP0007185,BKG007044,ANC04,seat,Preferred Seat,1,15.0,15.0
ANCP0007186,BKG007044,ANC04,seat,Preferred Seat,1,15.0,15.0
ANCP0007187,BKG007045,ANC03,seat,Standard Seat,1,11.08,11.08
ANCP0007188,BKG007045,ANC04,seat,Preferred Seat,1,24.92,24.92
ANCP0007189,BKG007046,ANC04,seat,Preferred Seat,1,20.77,20.77
ANCP0007190,BKG007046,ANC03,seat,Standard Seat,1,9.23,9.23
ANCP0007191,BKG007047,ANC06,meal,Hot Meal Upgrade,1,18.0,18.0
ANCP0007192,BKG007048,ANC05,seat,Extra Legroom Seat,1,30.0,30.0
ANCP0007193,BKG007049,ANC03,seat,Standard Seat,1,11.08,11.08
ANCP0007194,BKG007049,ANC04,seat,Preferred Seat,1,24.92,24.92
ANCP0007195,BKG007050,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0007196,BKG007051,ANC01,baggage,Extra Bag 23kg,1,30.0,30.0
ANCP0007197,BKG007052,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0007198,BKG007053,ANC04,seat,Preferred Seat,1,15.0,15.0
ANCP0007199,BKG007053,ANC04,seat,Preferred Seat,1,15.0,15.0
ANCP0007200,BKG007054,ANC06,meal,Hot Meal Upgrade,1,18.0,18.0
ANCP0007201,BKG007056,ANC11,priority,Fast Track Security,1,18.0,18.0
ANCP0007202,BKG007057,ANC02,baggage,Extra Bag 32kg,1,36.0,36.0
ANCP0007203,BKG007058,ANC05,seat,Extra Legroom Seat,1,30.0,30.0
ANCP0007204,BKG007059,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0007205,BKG007060,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0007206,BKG007061,ANC10,priority,Priority Boarding,1,18.0,18.0
ANCP0007207,BKG007063,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0007208,BKG007063,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0007209,BKG007064,ANC11,priority,Fast Track Security,1,18.0,18.0
ANCP0007210,BKG007065,ANC03,seat,Standard Seat,1,24.0,24.0
ANCP0007211,BKG007065,ANC03,seat,Standard Seat,1,24.0,24.0
ANCP0007212,BKG007066,ANC06,meal,Hot Meal Upgrade,1,12.0,12.0
ANCP0007213,BKG007067,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0007214,BKG007069,ANC06,meal,Hot Meal Upgrade,1,24.0,24.0
ANCP0007215,BKG007069,ANC06,meal,Hot Meal Upgrade,1,24.0,24.0
ANCP0007216,BKG007073,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0007217,BKG007074,ANC04,seat,Preferred Seat,1,28.8,28.8
ANCP0007218,BKG007074,ANC10,priority,Priority Boarding,1,19.2,19.2
ANCP0007219,BKG007075,ANC06,meal,Hot Meal Upgrade,1,18.0,18.0
ANCP0007220,BKG007076,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0007221,BKG007077,ANC11,priority,Fast Track Security,1,18.0,18.0
ANCP0007222,BKG007078,ANC06,meal,Hot Meal Upgrade,1,18.0,18.0
ANCP0007223,BKG007079,ANC08,lounge,Lounge Access ABJ,1,48.0,48.0
ANCP0007224,BKG007080,ANC06,meal,Hot Meal Upgrade,1,18.0,18.0
ANCP0007225,BKG007081,ANC10,priority,Priority Boarding,1,18.0,18.0
ANCP0007226,BKG007083,ANC06,meal,Hot Meal Upgrade,1,18.0,18.0
ANCP0007227,BKG007084,ANC01,baggage,Extra Bag 23kg,1,30.0,30.0
ANCP0007228,BKG007085,ANC01,baggage,Extra Bag 23kg,1,35.74,35.74
ANCP0007229,BKG007085,ANC10,priority,Priority Boarding,1,12.26,12.26
ANCP0007230,BKG007086,ANC06,meal,Hot Meal Upgrade,1,10.8,10.8
ANCP0007231,BKG007086,ANC05,seat,Extra Legroom Seat,1,25.2,25.2
ANCP0007232,BKG007089,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0007233,BKG007090,ANC06,meal,Hot Meal Upgrade,1,18.0,18.0
ANCP0007234,BKG007090,ANC06,meal,Hot Meal Upgrade,1,18.0,18.0
ANCP0007235,BKG007091,ANC03,seat,Standard Seat,1,5.58,5.58
ANCP0007236,BKG007091,ANC01,baggage,Extra Bag 23kg,1,24.42,24.42
ANCP0007237,BKG007092,ANC10,priority,Priority Boarding,1,18.0,18.0
ANCP0007238,BKG007093,ANC04,seat,Preferred Seat,1,16.3,16.3
ANCP0007239,BKG007093,ANC01,baggage,Extra Bag 23kg,1,31.7,31.7
ANCP0007240,BKG007094,ANC04,seat,Preferred Seat,1,16.36,16.36
ANCP0007241,BKG007094,ANC11,priority,Fast Track Security,1,13.64,13.64
ANCP0007242,BKG007097,ANC04,seat,Preferred Seat,1,12.0,12.0
ANCP0007243,BKG007099,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0007244,BKG007100,ANC01,baggage,Extra Bag 23kg,1,30.0,30.0
ANCP0007245,BKG007102,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0007246,BKG007103,ANC11,priority,Fast Track Security,1,18.0,18.0
ANCP0007247,BKG007104,ANC04,seat,Preferred Seat,1,12.0,12.0
ANCP0007248,BKG007105,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0007249,BKG007106,ANC03,seat,Standard Seat,1,6.7,6.7
ANCP0007250,BKG007106,ANC01,baggage,Extra Bag 23kg,1,29.3,29.3
ANCP0007251,BKG007107,ANC06,meal,Hot Meal Upgrade,1,18.0,18.0
ANCP0007252,BKG007108,ANC03,seat,Standard Seat,1,9.23,9.23
ANCP0007253,BKG007108,ANC04,seat,Preferred Seat,1,20.77,20.77
ANCP0007254,BKG007109,ANC04,seat,Preferred Seat,1,12.0,12.0
ANCP0007255,BKG007111,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0007256,BKG007112,ANC11,priority,Fast Track Security,1,12.0,12.0
ANCP0007257,BKG007113,ANC06,meal,Hot Meal Upgrade,1,18.0,18.0
ANCP0007258,BKG007114,ANC02,baggage,Extra Bag 32kg,1,36.0,36.0
ANCP0007259,BKG007115,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0007260,BKG007116,ANC06,meal,Hot Meal Upgrade,1,16.36,16.36
ANCP0007261,BKG007116,ANC04,seat,Preferred Seat,1,19.64,19.64
ANCP0007262,BKG007117,ANC10,priority,Priority Boarding,1,18.0,18.0
ANCP0007263,BKG007118,ANC04,seat,Preferred Seat,1,15.0,15.0
ANCP0007264,BKG007118,ANC04,seat,Preferred Seat,1,15.0,15.0
ANCP0007265,BKG007120,ANC06,meal,Hot Meal Upgrade,1,18.0,18.0
ANCP0007266,BKG007121,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0007267,BKG007121,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0007268,BKG007122,ANC06,meal,Hot Meal Upgrade,1,10.8,10.8
ANCP0007269,BKG007122,ANC05,seat,Extra Legroom Seat,1,25.2,25.2
ANCP0007270,BKG007123,ANC01,baggage,Extra Bag 23kg,1,30.0,30.0
ANCP0007271,BKG007124,ANC01,baggage,Extra Bag 23kg,1,36.0,36.0
ANCP0007272,BKG007125,ANC01,baggage,Extra Bag 23kg,1,36.0,36.0
ANCP0007273,BKG007126,ANC01,baggage,Extra Bag 23kg,1,36.0,36.0
ANCP0007274,BKG007127,ANC03,seat,Standard Seat,1,6.7,6.7
ANCP0007275,BKG007127,ANC01,baggage,Extra Bag 23kg,1,29.3,29.3
ANCP0007276,BKG007128,ANC02,baggage,Extra Bag 32kg,1,36.0,36.0
ANCP0007277,BKG007129,ANC10,priority,Priority Boarding,1,18.0,18.0
ANCP0007278,BKG007130,ANC02,baggage,Extra Bag 32kg,1,48.0,48.0
ANCP0007279,BKG007131,ANC05,seat,Extra Legroom Seat,1,33.6,33.6
ANCP0007280,BKG007131,ANC11,priority,Fast Track Security,1,14.4,14.4
ANCP0007281,BKG007133,ANC06,meal,Hot Meal Upgrade,1,18.0,18.0
ANCP0007282,BKG007134,ANC04,seat,Preferred Seat,1,20.77,20.77
ANCP0007283,BKG007134,ANC03,seat,Standard Seat,1,9.23,9.23
ANCP0007284,BKG007135,ANC05,seat,Extra Legroom Seat,1,30.0,30.0
ANCP0007285,BKG007137,ANC04,seat,Preferred Seat,1,19.64,19.64
ANCP0007286,BKG007137,ANC11,priority,Fast Track Security,1,16.36,16.36
ANCP0007287,BKG007138,ANC05,seat,Extra Legroom Seat,1,36.0,36.0
ANCP0007288,BKG007139,ANC11,priority,Fast Track Security,1,18.0,18.0
ANCP0007289,BKG007140,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0007290,BKG007141,ANC11,priority,Fast Track Security,1,18.0,18.0
ANCP0007291,BKG007142,ANC02,baggage,Extra Bag 32kg,1,48.0,48.0
ANCP0007292,BKG007143,ANC11,priority,Fast Track Security,1,19.57,19.57
ANCP0007293,BKG007143,ANC03,seat,Standard Seat,1,10.43,10.43
ANCP0007294,BKG007144,ANC06,meal,Hot Meal Upgrade,1,18.0,18.0
ANCP0007295,BKG007148,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0007296,BKG007151,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0007297,BKG007152,ANC07,meal,Premium Meal,1,18.75,18.75
ANCP0007298,BKG007152,ANC11,priority,Fast Track Security,1,11.25,11.25
ANCP0007299,BKG007153,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0007300,BKG007154,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0007301,BKG007156,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0007302,BKG007157,ANC03,seat,Standard Seat,1,5.58,5.58
ANCP0007303,BKG007157,ANC01,baggage,Extra Bag 23kg,1,24.42,24.42
ANCP0007304,BKG007158,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0007305,BKG007159,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0007306,BKG007160,ANC05,seat,Extra Legroom Seat,1,30.0,30.0
ANCP0007307,BKG007161,ANC01,baggage,Extra Bag 23kg,1,36.0,36.0
ANCP0007308,BKG007162,ANC07,meal,Premium Meal,1,18.0,18.0
ANCP0007309,BKG007163,ANC11,priority,Fast Track Security,1,14.4,14.4
ANCP0007310,BKG007163,ANC05,seat,Extra Legroom Seat,1,33.6,33.6
ANCP0007311,BKG007164,ANC03,seat,Standard Seat,1,12.0,12.0
ANCP0007312,BKG007165,ANC02,baggage,Extra Bag 32kg,1,36.0,36.0
ANCP0007313,BKG007166,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0007314,BKG007167,ANC03,seat,Standard Seat,1,6.7,6.7
ANCP0007315,BKG007167,ANC05,seat,Extra Legroom Seat,1,29.3,29.3
ANCP0007316,BKG007168,ANC01,baggage,Extra Bag 23kg,1,31.7,31.7
ANCP0007317,BKG007168,ANC04,seat,Preferred Seat,1,16.3,16.3
ANCP0007318,BKG007169,ANC07,meal,Premium Meal,1,18.75,18.75
ANCP0007319,BKG007169,ANC06,meal,Hot Meal Upgrade,1,11.25,11.25
ANCP0007320,BKG007170,ANC07,meal,Premium Meal,1,18.0,18.0
ANCP0007321,BKG007171,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0007322,BKG007174,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0007323,BKG007175,ANC01,baggage,Extra Bag 23kg,1,30.0,30.0
ANCP0007324,BKG007176,ANC01,baggage,Extra Bag 23kg,1,36.0,36.0
ANCP0007325,BKG007177,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0007326,BKG007178,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0007327,BKG007179,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0007328,BKG007180,ANC08,lounge,Lounge Access ABJ,1,36.0,36.0
ANCP0007329,BKG007182,ANC11,priority,Fast Track Security,1,18.0,18.0
ANCP0007330,BKG007183,ANC10,priority,Priority Boarding,1,18.0,18.0
ANCP0007331,BKG007184,ANC03,seat,Standard Seat,1,6.7,6.7
ANCP0007332,BKG007184,ANC05,seat,Extra Legroom Seat,1,29.3,29.3
ANCP0007333,BKG007185,ANC06,meal,Hot Meal Upgrade,1,12.0,12.0
ANCP0007334,BKG007186,ANC04,seat,Preferred Seat,1,20.77,20.77
ANCP0007335,BKG007186,ANC03,seat,Standard Seat,1,9.23,9.23
ANCP0007336,BKG007188,ANC01,baggage,Extra Bag 23kg,1,36.0,36.0
ANCP0007337,BKG007189,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0007338,BKG007190,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0007339,BKG007191,ANC08,lounge,Lounge Access ABJ,1,36.0,36.0
ANCP0007340,BKG007193,ANC01,baggage,Extra Bag 23kg,1,30.0,30.0
ANCP0007341,BKG007195,ANC01,baggage,Extra Bag 23kg,1,36.0,36.0
ANCP0007342,BKG007196,ANC11,priority,Fast Track Security,1,18.0,18.0
ANCP0007343,BKG007197,ANC04,seat,Preferred Seat,1,15.0,15.0
ANCP0007344,BKG007197,ANC04,seat,Preferred Seat,1,15.0,15.0
ANCP0007345,BKG007198,ANC06,meal,Hot Meal Upgrade,1,18.0,18.0
ANCP0007346,BKG007200,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0007347,BKG007202,ANC06,meal,Hot Meal Upgrade,1,18.0,18.0
ANCP0007348,BKG007203,ANC03,seat,Standard Seat,1,6.7,6.7
ANCP0007349,BKG007203,ANC01,baggage,Extra Bag 23kg,1,29.3,29.3
ANCP0007350,BKG007204,ANC03,seat,Standard Seat,1,6.7,6.7
ANCP0007351,BKG007204,ANC01,baggage,Extra Bag 23kg,1,29.3,29.3
ANCP0007352,BKG007205,ANC10,priority,Priority Boarding,1,18.0,18.0
ANCP0007353,BKG007206,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0007354,BKG007207,ANC05,seat,Extra Legroom Seat,1,30.0,30.0
ANCP0007355,BKG007209,ANC06,meal,Hot Meal Upgrade,1,10.8,10.8
ANCP0007356,BKG007209,ANC01,baggage,Extra Bag 23kg,1,25.2,25.2
ANCP0007357,BKG007210,ANC03,seat,Standard Seat,1,12.52,12.52
ANCP0007358,BKG007210,ANC06,meal,Hot Meal Upgrade,1,23.48,23.48
ANCP0007359,BKG007212,ANC10,priority,Priority Boarding,1,13.33,13.33
ANCP0007360,BKG007212,ANC06,meal,Hot Meal Upgrade,1,16.67,16.67
ANCP0007361,BKG007213,ANC04,seat,Preferred Seat,1,16.36,16.36
ANCP0007362,BKG007213,ANC11,priority,Fast Track Security,1,13.64,13.64
ANCP0007363,BKG007214,ANC10,priority,Priority Boarding,1,18.0,18.0
ANCP0007364,BKG007215,ANC04,seat,Preferred Seat,1,15.0,15.0
ANCP0007365,BKG007215,ANC04,seat,Preferred Seat,1,15.0,15.0
ANCP0007366,BKG007217,ANC01,baggage,Extra Bag 23kg,1,30.0,30.0
ANCP0007367,BKG007218,ANC01,baggage,Extra Bag 23kg,1,30.0,30.0
ANCP0007368,BKG007219,ANC06,meal,Hot Meal Upgrade,1,19.57,19.57
ANCP0007369,BKG007219,ANC03,seat,Standard Seat,1,10.43,10.43
ANCP0007370,BKG007220,ANC06,meal,Hot Meal Upgrade,1,19.57,19.57
ANCP0007371,BKG007220,ANC03,seat,Standard Seat,1,10.43,10.43
ANCP0007372,BKG007221,ANC05,seat,Extra Legroom Seat,1,30.0,30.0
ANCP0007373,BKG007222,ANC04,seat,Preferred Seat,1,20.77,20.77
ANCP0007374,BKG007222,ANC03,seat,Standard Seat,1,9.23,9.23
ANCP0007375,BKG007224,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0007376,BKG007225,ANC06,meal,Hot Meal Upgrade,1,13.64,13.64
ANCP0007377,BKG007225,ANC04,seat,Preferred Seat,1,16.36,16.36
ANCP0007378,BKG007226,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0007379,BKG007227,ANC10,priority,Priority Boarding,1,18.0,18.0
ANCP0007380,BKG007228,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0007381,BKG007229,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0007382,BKG007230,ANC05,seat,Extra Legroom Seat,1,30.0,30.0
ANCP0007383,BKG007231,ANC11,priority,Fast Track Security,1,18.0,18.0
ANCP0007384,BKG007232,ANC06,meal,Hot Meal Upgrade,1,23.48,23.48
ANCP0007385,BKG007232,ANC03,seat,Standard Seat,1,12.52,12.52
ANCP0007386,BKG007233,ANC08,lounge,Lounge Access ABJ,1,48.0,48.0
ANCP0007387,BKG007234,ANC10,priority,Priority Boarding,1,18.0,18.0
ANCP0007388,BKG007235,ANC01,baggage,Extra Bag 23kg,1,31.7,31.7
ANCP0007389,BKG007235,ANC04,seat,Preferred Seat,1,16.3,16.3
ANCP0007390,BKG007236,ANC03,seat,Standard Seat,1,24.0,24.0
ANCP0007391,BKG007236,ANC03,seat,Standard Seat,1,24.0,24.0
ANCP0007392,BKG007237,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0007393,BKG007238,ANC04,seat,Preferred Seat,1,12.0,12.0
ANCP0007394,BKG007239,ANC04,seat,Preferred Seat,1,24.92,24.92
ANCP0007395,BKG007239,ANC03,seat,Standard Seat,1,11.08,11.08
ANCP0007396,BKG007240,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0007397,BKG007241,ANC10,priority,Priority Boarding,1,18.0,18.0
ANCP0007398,BKG007243,ANC08,lounge,Lounge Access ABJ,1,30.0,30.0
ANCP0007399,BKG007244,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0007400,BKG007245,ANC01,baggage,Extra Bag 23kg,1,36.0,36.0
ANCP0007401,BKG007247,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0007402,BKG007248,ANC10,priority,Priority Boarding,1,16.0,16.0
ANCP0007403,BKG007248,ANC06,meal,Hot Meal Upgrade,1,20.0,20.0
ANCP0007404,BKG007249,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0007405,BKG007250,ANC06,meal,Hot Meal Upgrade,1,12.0,12.0
ANCP0007406,BKG007251,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0007407,BKG007252,ANC10,priority,Priority Boarding,1,18.0,18.0
ANCP0007408,BKG007253,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0007409,BKG007253,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0007410,BKG007254,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0007411,BKG007255,ANC10,priority,Priority Boarding,1,12.0,12.0
ANCP0007412,BKG007255,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0007413,BKG007257,ANC02,baggage,Extra Bag 32kg,1,48.0,48.0
ANCP0007414,BKG007258,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0007415,BKG007260,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0007416,BKG007261,ANC04,seat,Preferred Seat,1,16.3,16.3
ANCP0007417,BKG007261,ANC01,baggage,Extra Bag 23kg,1,31.7,31.7
ANCP0007418,BKG007263,ANC01,baggage,Extra Bag 23kg,1,36.0,36.0
ANCP0007419,BKG007264,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0007420,BKG007265,ANC02,baggage,Extra Bag 32kg,1,48.0,48.0
ANCP0007421,BKG007266,ANC01,baggage,Extra Bag 23kg,1,36.0,36.0
ANCP0007422,BKG007267,ANC03,seat,Standard Seat,1,8.93,8.93
ANCP0007423,BKG007267,ANC01,baggage,Extra Bag 23kg,1,39.07,39.07
ANCP0007424,BKG007269,ANC03,seat,Standard Seat,1,14.4,14.4
ANCP0007425,BKG007269,ANC10,priority,Priority Boarding,1,21.6,21.6
ANCP0007426,BKG007270,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0007427,BKG007272,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0007428,BKG007274,ANC01,baggage,Extra Bag 23kg,1,30.0,30.0
ANCP0007429,BKG007275,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0007430,BKG007276,ANC10,priority,Priority Boarding,1,18.0,18.0
ANCP0007431,BKG007277,ANC03,seat,Standard Seat,1,12.0,12.0
ANCP0007432,BKG007280,ANC01,baggage,Extra Bag 23kg,1,36.0,36.0
ANCP0007433,BKG007282,ANC03,seat,Standard Seat,1,12.0,12.0
ANCP0007434,BKG007283,ANC01,baggage,Extra Bag 23kg,1,39.07,39.07
ANCP0007435,BKG007283,ANC03,seat,Standard Seat,1,8.93,8.93
ANCP0007436,BKG007284,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0007437,BKG007285,ANC03,seat,Standard Seat,1,9.23,9.23
ANCP0007438,BKG007285,ANC04,seat,Preferred Seat,1,20.77,20.77
ANCP0007439,BKG007286,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0007440,BKG007287,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0007441,BKG007288,ANC01,baggage,Extra Bag 23kg,1,36.0,36.0
ANCP0007442,BKG007289,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0007443,BKG007291,ANC04,seat,Preferred Seat,1,15.0,15.0
ANCP0007444,BKG007291,ANC04,seat,Preferred Seat,1,15.0,15.0
ANCP0007445,BKG007292,ANC03,seat,Standard Seat,1,12.0,12.0
ANCP0007446,BKG007293,ANC03,seat,Standard Seat,1,5.58,5.58
ANCP0007447,BKG007293,ANC01,baggage,Extra Bag 23kg,1,24.42,24.42
ANCP0007448,BKG007294,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0007449,BKG007295,ANC04,seat,Preferred Seat,1,21.6,21.6
ANCP0007450,BKG007295,ANC10,priority,Priority Boarding,1,14.4,14.4
ANCP0007451,BKG007296,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0007452,BKG007299,ANC03,seat,Standard Seat,1,5.58,5.58
ANCP0007453,BKG007299,ANC01,baggage,Extra Bag 23kg,1,24.42,24.42
ANCP0007454,BKG007300,ANC04,seat,Preferred Seat,1,20.77,20.77
ANCP0007455,BKG007300,ANC03,seat,Standard Seat,1,9.23,9.23
ANCP0007456,BKG007301,ANC10,priority,Priority Boarding,1,18.0,18.0
ANCP0007457,BKG007302,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0007458,BKG007304,ANC01,baggage,Extra Bag 23kg,1,30.0,30.0
ANCP0007459,BKG007305,ANC10,priority,Priority Boarding,1,12.0,12.0
ANCP0007460,BKG007306,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0007461,BKG007307,ANC10,priority,Priority Boarding,1,18.0,18.0
ANCP0007462,BKG007309,ANC10,priority,Priority Boarding,1,18.0,18.0
ANCP0007463,BKG007310,ANC10,priority,Priority Boarding,1,18.0,18.0
ANCP0007464,BKG007312,ANC10,priority,Priority Boarding,1,18.0,18.0
ANCP0007465,BKG007315,ANC10,priority,Priority Boarding,1,18.0,18.0
ANCP0007466,BKG007316,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0007467,BKG007317,ANC03,seat,Standard Seat,1,12.0,12.0
ANCP0007468,BKG007318,ANC04,seat,Preferred Seat,1,24.0,24.0
ANCP0007469,BKG007318,ANC04,seat,Preferred Seat,1,24.0,24.0
ANCP0007470,BKG007320,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0007471,BKG007321,ANC02,baggage,Extra Bag 32kg,1,36.0,36.0
ANCP0007472,BKG007323,ANC03,seat,Standard Seat,1,18.0,18.0
