loyalty_txn_id,customer_id,txn_date,txn_type,miles_amount,related_booking_id,description
LTX0002566,CUST0104,2024-11-30 00:00:00,Earn,428,BKG007568,Miles earned from flight booking (tier=Silver)
LTX0002567,CUST0127,2025-01-11 00:00:00,Earn,279,BKG007570,Miles earned from flight booking (tier=Explorer)
LTX0002568,CUST0098,2025-01-10 00:00:00,Earn,354,BKG007572,Miles earned from flight booking (tier=Gold)
LTX0002569,CUST0004,2024-12-18 00:00:00,Earn,194,BKG007580,Miles earned from flight booking (tier=Explorer)
LTX0002570,CUST0255,2024-11-23 00:00:00,Earn,397,BKG007589,Miles earned from flight booking (tier=Gold)
LTX0002571,CUST0242,2024-11-30 00:00:00,Earn,205,BKG007592,Miles earned from flight booking (tier=Gold)
LTX0002572,CUST0028,2024-12-11 00:00:00,Earn,338,BKG007594,Miles earned from flight booking (tier=Gold)
LTX0002573,CUST0276,2024-12-24 00:00:00,Earn,665,BKG007595,Miles earned from flight booking (tier=Explorer)
LTX0002574,CUST0060,2024-11-26 00:00:00,Earn,366,BKG007597,Miles earned from flight booking (tier=Silver)
LTX0002575,CUST0151,2024-12-16 00:00:00,Earn,668,BKG007605,Miles earned from flight booking (tier=Gold)
LTX0002576,CUST0290,2025-01-14 00:00:00,Earn,178,BKG007607,Miles earned from flight booking (tier=Explorer)
LTX0002577,CUST0194,2024-12-13 00:00:00,Earn,338,BKG007608,Miles earned from flight booking (tier=Silver)
LTX0002578,CUST0082,2025-01-14 00:00:00,Earn,441,BKG007614,Miles earned from flight booking (tier=Silver)
LTX0002579,CUST0106,2025-01-13 00:00:00,Earn,213,BKG007617,Miles earned from flight booking (tier=Explorer)
LTX0002580,CUST0286,2025-01-13 00:00:00,Earn,1048,BKG007618,Miles earned from flight booking (tier=Gold)
LTX0002581,CUST0001,2024-12-31 00:00:00,Earn,506,BKG007621,Miles earned from flight booking (tier=Gold)
LTX0002582,CUST0143,2025-01-17 00:00:00,Earn,303,BKG007624,Miles earned from flight booking (tier=Explorer)
LTX0002583,CUST0223,2024-12-03 00:00:00,Earn,438,BKG007625,Miles earned from flight booking (tier=Silver)
LTX0002584,CUST0120,2025-01-01 00:00:00,Earn,96,BKG007626,Miles earned from flight booking (tier=Explorer)
LTX0002585,CUST0200,2025-01-19 00:00:00,Earn,153,BKG007629,Miles earned from flight booking (tier=Explorer)
LTX0002586,CUST0090,2025-01-18 00:00:00,Earn,104,BKG007632,Miles earned from flight booking (tier=Gold)
LTX0002587,CUST0167,2025-01-09 00:00:00,Earn,96,BKG007634,Miles earned from flight booking (tier=Silver)
LTX0002588,CUST0186,2024-12-15 00:00:00,Earn,73,BKG007637,Miles earned from flight booking (tier=Explorer)
LTX0002589,CUST0002,2024-12-25 00:00:00,Earn,88,BKG007638,Miles earned from flight booking (tier=Explorer)
LTX0002590,CUST0250,2024-12-01 00:00:00,Earn,137,BKG007645,Miles earned from flight booking (tier=Explorer)
LTX0002591,CUST0118,2024-12-02 00:00:00,Earn,132,BKG007652,Miles earned from flight booking (tier=Explorer)
LTX0002592,CUST0170,2025-01-06 00:00:00,Earn,136,BKG007656,Miles earned from flight booking (tier=Silver)
LTX0002593,CUST0144,2024-12-16 00:00:00,Earn,136,BKG007657,Miles earned from flight booking (tier=Explorer)
LTX0002594,CUST0185,2025-01-06 00:00:00,Earn,139,BKG007668,Miles earned from flight booking (tier=Explorer)
LTX0002595,CUST0264,2025-01-16 00:00:00,Earn,99,BKG007670,Miles earned from flight booking (tier=Silver)
LTX0002596,CUST0188,2025-01-10 00:00:00,Earn,114,BKG007671,Miles earned from flight booking (tier=Silver)
LTX0002597,CUST0199,2024-12-18 00:00:00,Earn,179,BKG007675,Miles earned from flight booking (tier=Silver)
LTX0002598,CUST0254,2025-01-01 00:00:00,Earn,135,BKG007680,Miles earned from flight booking (tier=Explorer)
LTX0002599,CUST0167,2024-12-05 00:00:00,Earn,340,BKG007690,Miles earned from flight booking (tier=Silver)
LTX0002600,CUST0057,2024-11-22 00:00:00,Earn,315,BKG007693,Miles earned from flight booking (tier=Explorer)
LTX0002601,CUST0299,2024-11-26 00:00:00,Earn,184,BKG007694,Miles earned from flight booking (tier=Silver)
LTX0002602,CUST0165,2025-01-14 00:00:00,Earn,161,BKG007697,Miles earned from flight booking (tier=Silver)
LTX0002603,CUST0007,2025-01-08 00:00:00,Earn,588,BKG007704,Miles earned from flight booking (tier=Explorer)
LTX0002604,CUST0032,2024-11-26 00:00:00,Earn,233,BKG007707,Miles earned from flight booking (tier=Explorer)
LTX0002605,CUST0157,2025-01-01 00:00:00,Earn,410,BKG007709,Miles earned from flight booking (tier=Silver)
LTX0002606,CUST0268,2024-12-27 00:00:00,Earn,441,BKG007711,Miles earned from flight booking (tier=Silver)
LTX0002607,CUST0271,2025-01-05 00:00:00,Earn,315,BKG007712,Miles earned from flight booking (tier=Explorer)
LTX0002608,CUST0026,2024-12-02 00:00:00,Earn,960,BKG007714,Miles earned from flight booking (tier=Explorer)
LTX0002609,CUST0017,2025-01-17 00:00:00,Earn,393,BKG007715,Miles earned from flight booking (tier=Gold)
LTX0002610,CUST0276,2025-01-18 00:00:00,Earn,327,BKG007717,Miles earned from flight booking (tier=Explorer)
LTX0002611,CUST0136,2025-01-13 00:00:00,Earn,402,BKG007718,Miles earned from flight booking (tier=Silver)
LTX0002612,CUST0193,2024-12-16 00:00:00,Earn,1012,BKG007722,Miles earned from flight booking (tier=Gold)
LTX0002613,CUST0048,2024-11-27 00:00:00,Earn,278,BKG007726,Miles earned from flight booking (tier=Explorer)
LTX0002614,CUST0235,2025-01-06 00:00:00,Earn,345,BKG007727,Miles earned from flight booking (tier=Explorer)
LTX0002615,CUST0043,2024-12-18 00:00:00,Earn,246,BKG007732,Miles earned from flight booking (tier=Explorer)
LTX0002616,CUST0134,2024-11-23 00:00:00,Earn,251,BKG007737,Miles earned from flight booking (tier=Silver)
LTX0002617,CUST0001,2025-01-16 00:00:00,Earn,424,BKG007739,Miles earned from flight booking (tier=Gold)
LTX0002618,CUST0083,2024-11-24 00:00:00,Earn,225,BKG007744,Miles earned from flight booking (tier=Explorer)
LTX0002619,CUST0220,2025-01-05 00:00:00,Earn,301,BKG007745,Miles earned from flight booking (tier=Explorer)
LTX0002620,CUST0145,2024-12-09 00:00:00,Earn,236,BKG007748,Miles earned from flight booking (tier=Gold)
LTX0002621,CUST0239,2025-01-06 00:00:00,Earn,156,BKG007752,Miles earned from flight booking (tier=Silver)
LTX0002622,CUST0147,2025-01-12 00:00:00,Earn,360,BKG007758,Miles earned from flight booking (tier=Explorer)
LTX0002623,CUST0211,2025-01-16 00:00:00,Earn,211,BKG007759,Miles earned from flight booking (tier=Gold)
LTX0002624,CUST0106,2024-12-24 00:00:00,Earn,462,BKG007761,Miles earned from flight booking (tier=Explorer)
LTX0002625,CUST0004,2025-01-05 00:00:00,Earn,275,BKG007762,Miles earned from flight booking (tier=Explorer)
LTX0002626,CUST0002,2024-12-24 00:00:00,Earn,440,BKG007763,Miles earned from flight booking (tier=Explorer)
LTX0002627,CUST0193,2024-12-06 00:00:00,Earn,248,BKG007765,Miles earned from flight booking (tier=Gold)
LTX0002628,CUST0255,2024-12-11 00:00:00,Earn,522,BKG007767,Miles earned from flight booking (tier=Gold)
LTX0002629,CUST0051,2024-12-29 00:00:00,Earn,284,BKG007768,Miles earned from flight booking (tier=Explorer)
LTX0002630,CUST0296,2024-12-30 00:00:00,Earn,158,BKG007770,Miles earned from flight booking (tier=Explorer)
LTX0002631,CUST0056,2024-12-27 00:00:00,Earn,279,BKG007772,Miles earned from flight booking (tier=Gold)
LTX0002632,CUST0143,2024-12-23 00:00:00,Earn,254,BKG007773,Miles earned from flight booking (tier=Explorer)
LTX0002633,CUST0248,2025-01-12 00:00:00,Earn,170,BKG007783,Miles earned from flight booking (tier=Silver)
LTX0002634,CUST0120,2025-01-12 00:00:00,Earn,289,BKG007786,Miles earned from flight booking (tier=Explorer)
LTX0002635,CUST0035,2025-01-10 00:00:00,Earn,512,BKG007787,Miles earned from flight booking (tier=Explorer)
LTX0002636,CUST0227,2024-12-02 00:00:00,Earn,319,BKG007789,Miles earned from flight booking (tier=Gold)
LTX0002637,CUST0168,2025-01-02 00:00:00,Earn,172,BKG007793,Miles earned from flight booking (tier=Explorer)
LTX0002638,CUST0115,2024-12-28 00:00:00,Earn,252,BKG007795,Miles earned from flight booking (tier=Explorer)
LTX0002639,CUST0082,2025-01-13 00:00:00,Earn,280,BKG007796,Miles earned from flight booking (tier=Silver)
LTX0002640,CUST0041,2024-12-25 00:00:00,Earn,956,BKG007798,Miles earned from flight booking (tier=Silver)
LTX0002641,CUST0150,2024-12-05 00:00:00,Earn,214,BKG007799,Miles earned from flight booking (tier=Gold)
LTX0002642,CUST0290,2024-12-24 00:00:00,Earn,210,BKG007800,Miles earned from flight booking (tier=Explorer)
LTX0002643,CUST0247,2024-12-01 00:00:00,Earn,221,BKG007801,Miles earned from flight booking (tier=Explorer)
LTX0002644,CUST0272,2024-12-22 00:00:00,Earn,138,BKG007803,Miles earned from flight booking (tier=Explorer)
LTX0002645,CUST0129,2025-01-07 00:00:00,Earn,219,BKG007804,Miles earned from flight booking (tier=Explorer)
LTX0002646,CUST0280,2024-12-27 00:00:00,Earn,135,BKG007808,Miles earned from flight booking (tier=Explorer)
LTX0002647,CUST0031,2024-11-30 00:00:00,Earn,304,BKG007809,Miles earned from flight booking (tier=Gold)
LTX0002648,CUST0150,2024-11-23 00:00:00,Earn,350,BKG007813,Miles earned from flight booking (tier=Gold)
LTX0002649,CUST0154,2024-12-28 00:00:00,Earn,630,BKG007814,Miles earned from flight booking (tier=Gold)
LTX0002650,CUST0292,2024-11-28 00:00:00,Earn,832,BKG007815,Miles earned from flight booking (tier=Gold)
LTX0002651,CUST0090,2024-12-08 00:00:00,Earn,654,BKG007823,Miles earned from flight booking (tier=Gold)
LTX0002652,CUST0053,2024-12-19 00:00:00,Earn,122,BKG007824,Miles earned from flight booking (tier=Explorer)
LTX0002653,CUST0032,2024-11-28 00:00:00,Earn,209,BKG007829,Miles earned from flight booking (tier=Explorer)
LTX0002654,CUST0032,2024-12-28 00:00:00,Earn,127,BKG007831,Miles earned from flight booking (tier=Explorer)
LTX0002655,CUST0199,2024-12-05 00:00:00,Earn,196,BKG007834,Miles earned from flight booking (tier=Silver)
LTX0002656,CUST0121,2024-12-06 00:00:00,Earn,277,BKG007838,Miles earned from flight booking (tier=Explorer)
LTX0002657,CUST0192,2025-01-19 00:00:00,Earn,446,BKG007839,Miles earned from flight booking (tier=Silver)
LTX0002658,CUST0154,2024-12-30 00:00:00,Earn,559,BKG007840,Miles earned from flight booking (tier=Gold)
LTX0002659,CUST0040,2024-12-03 00:00:00,Earn,224,BKG007846,Miles earned from flight booking (tier=Silver)
LTX0002660,CUST0193,2024-11-27 00:00:00,Earn,250,BKG007847,Miles earned from flight booking (tier=Gold)
LTX0002661,CUST0219,2024-12-22 00:00:00,Earn,251,BKG007848,Miles earned from flight booking (tier=Explorer)
LTX0002662,CUST0202,2024-12-22 00:00:00,Earn,273,BKG007852,Miles earned from flight booking (tier=Explorer)
LTX0002663,CUST0004,2025-01-09 00:00:00,Earn,401,BKG007855,Miles earned from flight booking (tier=Explorer)
LTX0002664,CUST0227,2025-01-16 00:00:00,Earn,278,BKG007858,Miles earned from flight booking (tier=Gold)
LTX0002665,CUST0248,2024-12-04 00:00:00,Earn,252,BKG007860,Miles earned from flight booking (tier=Silver)
LTX0002666,CUST0279,2024-12-24 00:00:00,Earn,322,BKG007861,Miles earned from flight booking (tier=Gold)
LTX0002667,CUST0028,2025-01-15 00:00:00,Earn,468,BKG007863,Miles earned from flight booking (tier=Gold)
LTX0002668,CUST0143,2024-12-21 00:00:00,Earn,358,BKG007866,Miles earned from flight booking (tier=Explorer)
LTX0002669,CUST0089,2024-11-23 00:00:00,Earn,342,BKG007867,Miles earned from flight booking (tier=Explorer)
LTX0002670,CUST0104,2024-11-29 00:00:00,Earn,675,BKG007868,Miles earned from flight booking (tier=Silver)
LTX0002671,CUST0053,2024-11-28 00:00:00,Earn,270,BKG007869,Miles earned from flight booking (tier=Explorer)
LTX0002672,CUST0214,2025-01-10 00:00:00,Earn,182,BKG007873,Miles earned from flight booking (tier=Explorer)
LTX0002673,CUST0026,2024-11-22 00:00:00,Earn,448,BKG007874,Miles earned from flight booking (tier=Explorer)
LTX0002674,CUST0229,2024-12-17 00:00:00,Earn,389,BKG007883,Miles earned from flight booking (tier=Explorer)
LTX0002675,CUST0299,2024-11-23 00:00:00,Earn,141,BKG007887,Miles earned from flight booking (tier=Silver)
LTX0002676,CUST0084,2025-01-19 00:00:00,Earn,273,BKG007888,Miles earned from flight booking (tier=Silver)
LTX0002677,CUST0122,2025-01-09 00:00:00,Earn,363,BKG007890,Miles earned from flight booking (tier=Explorer)
LTX0002678,CUST0009,2024-12-30 00:00:00,Earn,198,BKG007891,Miles earned from flight booking (tier=Explorer)
LTX0002679,CUST0256,2024-12-06 00:00:00,Earn,146,BKG007893,Miles earned from flight booking (tier=Explorer)
LTX0002680,CUST0202,2024-12-30 00:00:00,Earn,1079,BKG007905,Miles earned from flight booking (tier=Explorer)
LTX0002681,CUST0199,2025-01-03 00:00:00,Earn,629,BKG007907,Miles earned from flight booking (tier=Silver)
LTX0002682,CUST0165,2024-11-29 00:00:00,Earn,1251,BKG007908,Miles earned from flight booking (tier=Silver)
LTX0002683,CUST0119,2024-12-10 00:00:00,Earn,1066,BKG007910,Miles earned from flight booking (tier=Silver)
LTX0002684,CUST0248,2024-12-21 00:00:00,Earn,1375,BKG007911,Miles earned from flight booking (tier=Silver)
LTX0002685,CUST0157,2025-01-06 00:00:00,Earn,1048,BKG007912,Miles earned from flight booking (tier=Silver)
LTX0002686,CUST0233,2024-12-29 00:00:00,Earn,722,BKG007916,Miles earned from flight booking (tier=Explorer)
LTX0002687,CUST0165,2024-12-22 00:00:00,Earn,820,BKG007917,Miles earned from flight booking (tier=Silver)
LTX0002688,CUST0211,2024-12-09 00:00:00,Earn,812,BKG007920,Miles earned from flight booking (tier=Gold)
LTX0002689,CUST0212,2024-12-23 00:00:00,Earn,909,BKG007921,Miles earned from flight booking (tier=Explorer)
LTX0002690,CUST0112,2024-12-05 00:00:00,Earn,1150,BKG007929,Miles earned from flight booking (tier=Explorer)
LTX0002691,CUST0214,2024-12-13 00:00:00,Earn,2407,BKG007930,Miles earned from flight booking (tier=Explorer)
LTX0002692,CUST0299,2025-01-13 00:00:00,Earn,2427,BKG007931,Miles earned from flight booking (tier=Silver)
LTX0002693,CUST0292,2024-12-22 00:00:00,Earn,2068,BKG007933,Miles earned from flight booking (tier=Gold)
LTX0002694,CUST0104,2025-01-09 00:00:00,Earn,1961,BKG007938,Miles earned from flight booking (tier=Silver)
LTX0002695,CUST0211,2024-12-05 00:00:00,Earn,1029,BKG007940,Miles earned from flight booking (tier=Gold)
LTX0002696,CUST0171,2025-01-14 00:00:00,Earn,1890,BKG007946,Miles earned from flight booking (tier=Gold)
LTX0002697,CUST0061,2025-01-02 00:00:00,Earn,177,BKG007952,Miles earned from flight booking (tier=Silver)
LTX0002698,CUST0273,2025-01-03 00:00:00,Earn,634,BKG007956,Miles earned from flight booking (tier=Gold)
LTX0002699,CUST0056,2025-01-06 00:00:00,Earn,908,BKG007958,Miles earned from flight booking (tier=Gold)
LTX0002700,CUST0121,2024-11-29 00:00:00,Earn,206,BKG007959,Miles earned from flight booking (tier=Explorer)
LTX0002701,CUST0031,2024-12-26 00:00:00,Earn,591,BKG007965,Miles earned from flight booking (tier=Gold)
LTX0002702,CUST0200,2024-12-24 00:00:00,Earn,168,BKG007967,Miles earned from flight booking (tier=Explorer)
LTX0002703,CUST0099,2024-12-11 00:00:00,Earn,504,BKG007970,Miles earned from flight booking (tier=Explorer)
LTX0002704,CUST0257,2024-12-20 00:00:00,Earn,269,BKG007981,Miles earned from flight booking (tier=Explorer)
LTX0002705,CUST0127,2024-12-02 00:00:00,Earn,575,BKG007986,Miles earned from flight booking (tier=Explorer)
LTX0002706,CUST0047,2024-12-07 00:00:00,Earn,457,BKG007987,Miles earned from flight booking (tier=Silver)
LTX0002707,CUST0246,2025-01-09 00:00:00,Earn,340,BKG007990,Miles earned from flight booking (tier=Explorer)
LTX0002708,CUST0125,2024-12-05 00:00:00,Earn,636,BKG007992,Miles earned from flight booking (tier=Silver)
LTX0002709,CUST0030,2024-12-07 00:00:00,Earn,401,BKG007998,Miles earned from flight booking (tier=Silver)
LTX0002710,CUST0188,2025-01-11 00:00:00,Earn,358,BKG008006,Miles earned from flight booking (tier=Silver)
LTX0002711,CUST0129,2025-01-06 00:00:00,Earn,244,BKG008008,Miles earned from flight booking (tier=Explorer)
LTX0002712,CUST0227,2024-12-27 00:00:00,Earn,236,BKG008010,Miles earned from flight booking (tier=Gold)
LTX0002713,CUST0279,2025-01-01 00:00:00,Earn,621,BKG008011,Miles earned from flight booking (tier=Gold)
LTX0002714,CUST0177,2024-12-11 00:00:00,Earn,197,BKG008016,Miles earned from flight booking (tier=Explorer)
LTX0002715,CUST0292,2025-01-18 00:00:00,Earn,405,BKG008020,Miles earned from flight booking (tier=Gold)
LTX0002716,CUST0078,2024-12-30 00:00:00,Earn,380,BKG008021,Miles earned from flight booking (tier=Gold)
LTX0002717,CUST0051,2024-11-28 00:00:00,Earn,559,BKG008024,Miles earned from flight booking (tier=Explorer)
LTX0002718,CUST0290,2025-01-20 00:00:00,Earn,103,BKG008031,Miles earned from flight booking (tier=Explorer)
LTX0002719,CUST0192,2024-12-23 00:00:00,Earn,182,BKG008032,Miles earned from flight booking (tier=Silver)
LTX0002720,CUST0040,2025-01-11 00:00:00,Earn,140,BKG008037,Miles earned from flight booking (tier=Silver)
LTX0002721,CUST0202,2025-01-14 00:00:00,Earn,135,BKG008041,Miles earned from flight booking (tier=Explorer)
LTX0002722,CUST0039,2025-01-15 00:00:00,Earn,180,BKG008044,Miles earned from flight booking (tier=Silver)
LTX0002723,CUST0131,2025-01-20 00:00:00,Earn,159,BKG008045,Miles earned from flight booking (tier=Gold)
LTX0002724,CUST0251,2025-01-10 00:00:00,Earn,168,BKG008049,Miles earned from flight booking (tier=Explorer)
LTX0002725,CUST0064,2024-12-09 00:00:00,Earn,171,BKG008050,Miles earned from flight booking (tier=Explorer)
LTX0002726,CUST0293,2024-12-06 00:00:00,Earn,192,BKG008053,Miles earned from flight booking (tier=Explorer)
LTX0002727,CUST0185,2024-12-01 00:00:00,Earn,216,BKG008057,Miles earned from flight booking (tier=Explorer)
LTX0002728,CUST0248,2024-12-04 00:00:00,Earn,108,BKG008059,Miles earned from flight booking (tier=Silver)
LTX0002729,CUST0043,2024-12-23 00:00:00,Earn,80,BKG008063,Miles earned from flight booking (tier=Explorer)
LTX0002730,CUST0202,2024-11-26 00:00:00,Earn,242,BKG008064,Miles earned from flight booking (tier=Explorer)
LTX0002731,CUST0192,2024-12-29 00:00:00,Earn,121,BKG008066,Miles earned from flight booking (tier=Silver)
LTX0002732,CUST0061,2025-01-10 00:00:00,Earn,116,BKG008072,Miles earned from flight booking (tier=Silver)
LTX0002733,CUST0206,2024-12-29 00:00:00,Earn,369,BKG008073,Miles earned from flight booking (tier=Gold)
LTX0002734,CUST0229,2024-12-06 00:00:00,Earn,93,BKG008074,Miles earned from flight booking (tier=Explorer)
LTX0002735,CUST0008,2024-12-31 00:00:00,Earn,158,BKG008076,Miles earned from flight booking (tier=Explorer)
LTX0002736,CUST0134,2024-11-27 00:00:00,Earn,191,BKG008078,Miles earned from flight booking (tier=Silver)
LTX0002737,CUST0055,2025-01-17 00:00:00,Earn,65,BKG008079,Miles earned from flight booking (tier=Explorer)
LTX0002738,CUST0090,2024-11-24 00:00:00,Earn,153,BKG008087,Miles earned from flight booking (tier=Gold)
LTX0002739,CUST0001,2024-11-26 00:00:00,Earn,382,BKG008090,Miles earned from flight booking (tier=Gold)
LTX0002740,CUST0246,2025-01-14 00:00:00,Earn,148,BKG008091,Miles earned from flight booking (tier=Explorer)
LTX0002741,CUST0195,2024-11-25 00:00:00,Earn,295,BKG008098,Miles earned from flight booking (tier=Gold)
LTX0002742,CUST0280,2024-12-24 00:00:00,Earn,274,BKG008104,Miles earned from flight booking (tier=Explorer)
LTX0002743,CUST0103,2025-01-18 00:00:00,Earn,372,BKG008113,Miles earned from flight booking (tier=Silver)
LTX0002744,CUST0115,2024-12-28 00:00:00,Earn,359,BKG008114,Miles earned from flight booking (tier=Explorer)
LTX0002745,CUST0271,2024-12-15 00:00:00,Earn,116,BKG008117,Miles earned from flight booking (tier=Explorer)
LTX0002746,CUST0051,2024-12-29 00:00:00,Earn,181,BKG008121,Miles earned from flight booking (tier=Explorer)
